,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
10,11,184780,"지오리빙 접이식 플라스틱 테이블, 레드(원형)",26900,323920242,https://www.coupang.com/vp/products/323920242?itemId=1037138285&vendorItemId=5491544786&sourceType=CATEGORY&categoryId=184680,False,0,4.5,96.0,False,,0,['쿠팡상품번호: 323920242 - 1037138285'],[],87.0
11,12,184780,"오에이데스크 브로몰딩 테이블 1520 접이식, 화이트",47950,51410379,https://www.coupang.com/vp/products/51410379?itemId=181967767&vendorItemId=3433394037&sourceType=CATEGORY&categoryId=184680,True,35,4.0,324.0,False,,0,"['구성품: 브로몰딩 테이블 1520 접이식', '사이즈: 152 x 76 x 74 cm', '재질: 플라스틱', '색상계열: 화이트계열', '가로길이: 152cm', '쿠팡상품번호: 51410379 - 181967767']",[],189.0
12,13,184780,"오에이데스크 브로몰딩 테이블 760, 화이트",20320,51410392,https://www.coupang.com/vp/products/51410392?itemId=181967784&vendorItemId=3433394042&sourceType=CATEGORY&categoryId=184680,True,40,4.0,179.0,False,,0,"['구성품: 브로몰딩 테이블 760', '사이즈: 76 x 50 x 74 cm', '재질: 플라스틱', '색상계열: 화이트계열', '가로길이: 76cm', '쿠팡상품번호: 51410392 - 181967784']",[],105.0
13,14,184780,"까사마루 자작나무 우든 롤 테이블 중형, 오크",57960,4758528991,https://www.coupang.com/vp/products/4758528991?itemId=6061267011&vendorItemId=73358214201&sourceType=CATEGORY&categoryId=184680,True,15,4.0,38.0,False,까사마루,0,['쿠팡상품번호: 4758528991 - 6061267011'],[],38.0
14,15,184780,"대창하이택 팔걸이 라탄 플라스틱의자 야외의자, B형 라탄 팔걸이(그레이)",12900,102340014,https://www.coupang.com/vp/products/102340014?itemId=311703232&vendorItemId=3158699946&sourceType=CATEGORY&categoryId=184680,False,0,4.5,240.0,False,,0,"['재질: 플라스틱', '사이즈: 550mm * 500mm * 820mm', '색상계열: 그레이계열', '책상/PC용 의자종류: 야외/캠핑용의자', '소파/의자 소재: 플라스틱', '쿠팡상품번호: 102340014 - 311703232']",[],89.0
15,16,184780,트렌디하우스 브로몰딩 직사각테이블 1200mm,38900,1614881,https://www.coupang.com/vp/products/1614881?itemId=7047029&vendorItemId=4084268785&sourceType=CATEGORY&categoryId=184680,False,5,4.5,300.0,False,,0,"['사이즈: 74 x 120 x 60 cm', '재질: 플라스틱', '색상계열: 화이트계열', '가로길이: 120cm', '사용인원: 4인용', '쿠팡상품번호: 1614881 - 7047029']",[],120.0
16,17,184780,"지오리빙 포장마차 테이블 의자 세트, 사각+사각",45900,344987960,https://www.coupang.com/vp/products/344987960?itemId=1095673727&vendorItemId=5615883817&sourceType=CATEGORY&categoryId=184680,False,0,4.5,141.0,False,,0,['쿠팡상품번호: 344987960 - 1095673727'],[],106.0
17,18,184780,"월드컵 사각의자 3p, 블루",29900,274994212,https://www.coupang.com/vp/products/274994212?itemId=868965597&vendorItemId=75140296498&sourceType=CATEGORY&categoryId=184680,False,0,4.5,93.0,False,,0,"['책상/PC용 의자종류: 식탁의자', '소파/의자 소재: 플라스틱', '등받이 유무: 등받이없음', '의자접이식여부: 비접이식', '색상계열: 블루계열', '쿠팡상품번호: 274994212 - 868965597']",[],72.0
19,20,184780,"상도가구 아웃인 접이식 브로몰딩 야외 테이블 1200, 다크그레이",36860,68522327,https://www.coupang.com/vp/products/68522327?itemId=228687904&vendorItemId=5271951348&sourceType=CATEGORY&categoryId=184680,False,19,4.0,192.0,False,상도가구,0,"['접이 가능여부: 접이식가능', '쿠팡상품번호: 68522327 - 228687904']",[],141.0
20,21,184780,"위드퍼니처 아르망 1800 브로몰딩 접이식 테이블, 브라운",128000,1786905352,https://www.coupang.com/vp/products/1786905352?itemId=3042366006&vendorItemId=74324576301&sourceType=CATEGORY&categoryId=184680,False,0,5.0,100.0,False,위드퍼니처,0,"['접이 가능여부: 접이식가능', '쿠팡상품번호: 1786905352 - 3042366006']",[],99.0
21,22,184780,"브로몰딩테이블 접이식 야외용테이블 1200 야외테이블, 접이식 1200",37500,182942314,https://www.coupang.com/vp/products/182942314?itemId=524021686&vendorItemId=4357027766&sourceType=CATEGORY&categoryId=184680,False,1,4.5,63.0,False,,0,"['재질: 플라스틱', '사이즈: 가로120mc세로60cm높이74cm', '가로길이: 120cm', '접이 가능여부: 접이식가능', '색상계열: 화이트계열', '쿠팡상품번호: 182942314 - 524021686']",[],49.0
22,23,184780,"오에이데스크 브로몰딩 접이식 의자, 화이트",22540,51410368,https://www.coupang.com/vp/products/51410368?itemId=181967745&vendorItemId=3433394034&sourceType=CATEGORY&categoryId=184680,True,35,4.5,270.0,False,,0,"['사이즈: 50 x 45 x 88 cm', '재질: 플라스틱', '색상계열: 화이트계열', '접이 가능여부: 접이식가능', '스툴 유무: 스툴 없음', '쿠팡상품번호: 51410368 - 181967745']",[],123.0
23,24,184780,"지오리빙 접이식 플라스틱 테이블, 다크그레이(사각)",26900,307678490,https://www.coupang.com/vp/products/307678490?itemId=970144655&vendorItemId=5379086509&sourceType=CATEGORY&categoryId=184680,False,0,4.5,49.0,False,,0,['쿠팡상품번호: 307678490 - 970144655'],[],44.0
24,25,184780,"트렌디하우스 브로몰딩 직사각 접이식 테이블 122CZ, 1개",99700,1614880,https://www.coupang.com/vp/products/1614880?itemId=7047028&vendorItemId=74816115551&sourceType=CATEGORY&categoryId=184680,False,0,4.0,101.0,False,,0,"['색상계열: 화이트계열', '가로길이: 121cm', '재질: 플라스틱', '형태: 직사각형', '접이 가능여부: 접이식가능', '쿠팡상품번호: 1614880 - 7047028']",[],11.0
26,27,184780,"- 삼선팔걸이의자 편의점의자 프라스틱의자 야외의자, 빨강",12900,2786032,https://www.coupang.com/vp/products/2786032?itemId=12877231&vendorItemId=3019675396&sourceType=CATEGORY&categoryId=184680,False,0,4.5,17.0,False,,착불배송,"['재질: 플라스틱', '색상계열: 레드계열', '바퀴 유무: 바퀴없음', '쿠팡상품번호: 2786032 - 12877231']",[],4.0
28,29,184780,"국산 라탄 사각 회전 의자, 라탄사각의자",4600,174114293,https://www.coupang.com/vp/products/174114293?itemId=497317908&vendorItemId=4264522422&sourceType=CATEGORY&categoryId=184680,False,0,4.5,124.0,False,,0,"['재질: 플라스틱', '바퀴 유무: 바퀴없음', '색상계열: 브라운계열', '회전가능여부: 회전불가능', '소파/의자 소재: 플라스틱', '쿠팡상품번호: 174114293 - 497317908']",[],54.0
29,30,184780,"팬물산 프레스 오각의자 3p, 블루",15750,4604529434,https://www.coupang.com/vp/products/4604529434?itemId=5683300669&vendorItemId=72982175935&sourceType=CATEGORY&categoryId=184680,True,23,5.0,10.0,False,팬물산,0,"['소파/의자 소재: 플라스틱', '등받이 유무: 등받이없음', '의자접이식여부: 비접이식', '색상계열: 블루계열', '야외의자종류: 야외용의자', '쿠팡상품번호: 4604529434 - 5683300669']",[],10.0
31,32,184780,"투에이산업 원형 회전의자 레드 2p + 블루 2p, 혼합 색상",23400,148185742,https://www.coupang.com/vp/products/148185742?itemId=428577992&vendorItemId=4056732133&sourceType=CATEGORY&categoryId=184680,True,0,4.5,102.0,False,,0,"['회전가능여부: 회전가능', '책상/PC용 의자종류: 야외/캠핑용의자', '소파/의자 소재: 플라스틱', '등받이 유무: 등받이없음', '의자접이식여부: 비접이식', '쿠팡상품번호: 148185742 - 428577992']",[],35.0
32,33,184780,"위드퍼니처 유로 39번 라탄의자, 월넛, 1개",22900,2416988,https://www.coupang.com/vp/products/2416988?itemId=11128307&vendorItemId=3127068457&sourceType=CATEGORY&categoryId=184680,False,28,4.0,81.0,False,위드퍼니처,착불배송,"['재질: 라탄', '색상계열: 브라운계열', '바퀴 유무: 바퀴없음', '각도조절 여부: 불가능', '사이즈: 540', '쿠팡상품번호: 2416988 - 11128307']",[],38.0
33,34,184780,"투에이산업 원형 회전의자 3p, 레드",17500,148185721,https://www.coupang.com/vp/products/148185721?itemId=428577941&vendorItemId=4056732065&sourceType=CATEGORY&categoryId=184680,True,0,4.5,99.0,False,,0,"['회전가능여부: 회전가능', '책상/PC용 의자종류: 야외/캠핑용의자', '소파/의자 소재: 플라스틱', '등받이 유무: 등받이없음', '의자접이식여부: 비접이식', '쿠팡상품번호: 148185721 - 428577941']",[],40.0
34,35,184780,"프리미엄 브로몰딩 접이식 테이블 1800 OT131, 우드무늬",46980,1291567843,https://www.coupang.com/vp/products/1291567843?itemId=2302743447&vendorItemId=70299654719&sourceType=CATEGORY&categoryId=184680,True,9,4.5,90.0,False,조아캠프,0,"['접이 가능여부: 접이식가능', '쿠팡상품번호: 1291567843 - 2302743447']",[],79.0
35,36,184780,"이리빙몰 사각플라스틱 간이의자, 03_보조의자(블루)",2700,115794270,https://www.coupang.com/vp/products/115794270?itemId=346942520&vendorItemId=3847440959&sourceType=CATEGORY&categoryId=184680,False,0,4.5,75.0,False,,"5,000","['재질: 플라스틱', '사이즈: 365 x 365 x 430 mm', '색상계열: 블루계열', '책상/PC용 의자종류: 야외/캠핑용의자', '소파/의자 소재: 플라스틱', '쿠팡상품번호: 115794270 - 346942520']",[],31.0
37,38,184780,"이리빙몰 B형 팔걸이의자 테이블세트야외테이블세트, 원형 B형그레이 셋트",80000,116386628,https://www.coupang.com/vp/products/116386628?itemId=348612699&vendorItemId=3850886968&sourceType=CATEGORY&categoryId=184680,False,0,4.5,85.0,False,,0,"['소파/의자 소재: 플라스틱', '쿠팡상품번호: 116386628 - 348612699']",[],40.0
39,40,184780,"몽돌 브로몰딩 테이블 1220 일자형, 화이트",32100,51410372,https://www.coupang.com/vp/products/51410372?itemId=181967751&vendorItemId=3433394035&sourceType=CATEGORY&categoryId=184680,True,39,4.5,273.0,False,몽돌,0,"['사이즈: 122 x 60 x 74 cm', '재질: 플라스틱', '색상계열: 화이트계열', '가로길이: 122cm', '형태: 직사각형', '쿠팡상품번호: 51410372 - 181967751']",[],143.0
41,42,184780,"우생 브로몰딩 1800 접이식 테이블 캠핑 펜션 야외 팬션 학교 교회 회의실 강당 프리마켓 테이블 행사매대, 접이식 1800",58800,242452995,https://www.coupang.com/vp/products/242452995?itemId=770036709&vendorItemId=4579407525&sourceType=CATEGORY&categoryId=184680,False,8,4.5,26.0,False,,0,"['재질: 플라스틱', '사이즈: 가로 180cm , 폭 75cm / 높이 74cm', '가로길이: 180cm', '접이 가능여부: 접이식가능', '색상계열: 화이트계열', '쿠팡상품번호: 242452995 - 770036709']",[],23.0
42,43,184780,"다드림 원목 미니 접이식테이블 야외 캠핑 휴대용 책상 화분받침대 디퓨저 캔들 받침, 접이식테이블-원형",10900,1675714236,https://www.coupang.com/vp/products/1675714236?itemId=2854918743&vendorItemId=73634468044&sourceType=CATEGORY&categoryId=184680,False,26,4.5,26.0,False,다드림,0,"['접이 가능여부: 접이식가능', '쿠팡상품번호: 1675714236 - 2854918743']",[],26.0
43,44,184780,"지오리빙 포장마차 테이블 의자 세트, 원형+회전(레드)",47900,5313173653,https://www.coupang.com/vp/products/5313173653?itemId=7704421655&vendorItemId=74994666994&sourceType=CATEGORY&categoryId=184680,False,0,5.0,5.0,False,,0,['쿠팡상품번호: 5313173653 - 7704421655'],[],5.0
44,45,184780,"오에이데스크 프리미엄 브로몰딩 테이블 원형 800, 브라운",36500,51410412,https://www.coupang.com/vp/products/51410412?itemId=181967815&vendorItemId=3433394053&sourceType=CATEGORY&categoryId=184680,True,51,5.0,74.0,False,,0,"['구성품: 본품', '사이즈: 80 x 74 cm', '재질: 플라스틱', '색상계열: 브라운계열', '가로길이: 80cm', '쿠팡상품번호: 51410412 - 181967815']",[],36.0
45,46,184780,"오에이데스크 브로몰딩 테이블 원형 600, 화이트",18900,51410401,https://www.coupang.com/vp/products/51410401?itemId=181967793&vendorItemId=3433394047&sourceType=CATEGORY&categoryId=184680,True,38,4.0,80.0,False,,0,"['구성품: 본품', '사이즈: 60 x 74 cm', '재질: 플라스틱', '색상계열: 화이트계열', '가로길이: 60cm', '쿠팡상품번호: 51410401 - 181967793']",[],30.0
46,47,184780,"올리브가구 일체형 야외원목테이블 카페테이블 야외평상 바베큐그릴 파라솔 별도 야외테이블세트, 03_일체형 월넛도색 4인용",239000,1076738385,https://www.coupang.com/vp/products/1076738385?itemId=2027289327&vendorItemId=76015295964&sourceType=CATEGORY&categoryId=184680,False,0,4.5,62.0,False,,착불배송,"['형태: 직사각형', '사용인원: 8인용', '가로길이: 163cm', '색상계열: 월넛', '재질: 원목', '쿠팡상품번호: 1076738385 - 2027289327']",[],62.0
47,48,184780,"이마켓 플라스틱 폴딩 테이블, 원형 블루",27000,102344520,https://www.coupang.com/vp/products/102344520?itemId=311730070&vendorItemId=3267027231&sourceType=CATEGORY&categoryId=184680,False,0,4.0,203.0,False,,0,"['재질: 플라스틱 철제', '사이즈: 81 x 81 x 71 cm', '가로길이: 81cm', '구성품: 완제품', '접이 가능여부: 접이식가능', '쿠팡상품번호: 102344520 - 311730070']",[],56.0
49,50,184780,"지오리빙 플라스틱 테이블 의자 세트, 사각+등받이(레드)",76900,317389656,https://www.coupang.com/vp/products/317389656?itemId=1012359783&vendorItemId=5416568645&sourceType=CATEGORY&categoryId=184680,False,0,4.5,98.0,False,,0,"['소파/의자 소재: 플라스틱', '쿠팡상품번호: 317389656 - 1012359783']",[],75.0
50,51,184780,"오에이데스크 브로몰딩 테이블 원형 800, 화이트",31390,51410403,https://www.coupang.com/vp/products/51410403?itemId=181967800&vendorItemId=3433394049&sourceType=CATEGORY&categoryId=184680,True,42,4.5,56.0,False,,0,"['구성품: 본품', '사이즈: 80 x 75 cm', '재질: 플라스틱', '색상계열: 화이트계열', '가로길이: 80cm', '쿠팡상품번호: 51410403 - 181967800']",[],30.0
52,53,184780,"오에이데스크 프리미엄 브로몰딩 접이식 의자, 브라운",26880,51410405,https://www.coupang.com/vp/products/51410405?itemId=181967805&vendorItemId=3433394052&sourceType=CATEGORY&categoryId=184680,True,37,4.5,222.0,False,,0,"['사이즈: 45 x 50 x 88 cm', '재질: 플라스틱', '색상계열: 브라운계열', '회전가능여부: 회전불가능', '접이 가능여부: 접이식가능', '쿠팡상품번호: 51410405 - 181967805']",[],92.0
53,54,184780,"지오리빙 팔걸이 플라스틱의자, 팔걸이의자(블랙)",12500,1667158311,https://www.coupang.com/vp/products/1667158311?itemId=2840564218&vendorItemId=70829939612&sourceType=CATEGORY&categoryId=184680,False,0,4.5,19.0,False,,0,"['책상/PC용 의자종류: 야외/캠핑용의자', '소파/의자 소재: 플라스틱', '등받이 유무: 등받이있음', '의자접이식여부: 비접이식', '색상계열: 블랙계열', '쿠팡상품번호: 1667158311 - 2840564218']",[],19.0
54,55,184780,"라탄 의자 2p, 커피",52000,1186537310,https://www.coupang.com/vp/products/1186537310?itemId=2167483734&vendorItemId=75309081805&sourceType=CATEGORY&categoryId=184680,False,23,4.5,52.0,False,,0,"['소파/의자 소재: 기타', '등받이 유무: 등받이있음', '의자접이식여부: 비접이식', '색상계열: 브라운계열', '야외의자종류: 야외용의자', '쿠팡상품번호: 1186537310 - 2167483734']",[],47.0
56,57,184780,"[쿠팡 직수입] 라이프타임 반접이식 경량 테이블, 화이트",84100,2280349,https://www.coupang.com/vp/products/2280349?itemId=10423486&vendorItemId=3015407442&sourceType=CATEGORY&categoryId=184680,True,21,4.5,191.0,False,라이프타임,0,"['사이즈: 183.5 x 76.2 x 73.6 cm', '재질: 고밀도 폴리에틸렌', '색상계열: 화이트계열', '가로길이: 183.5cm', '형태: 직사각형', '쿠팡상품번호: 2280349 - 10423486']",[],33.0
57,58,184780,"fs h야외테이블편의점테이블접이식탁자보조탁자, 사각-파랑",23000,2822220,https://www.coupang.com/vp/products/2822220?itemId=13089371&vendorItemId=3020054964&sourceType=CATEGORY&categoryId=184680,False,0,4.0,137.0,False,,착불배송,"['색상계열: 블루계열', '가로길이: 75cm', '재질: 플라스틱', '쿠팡상품번호: 2822220 - 13089371']",[],36.0
58,59,184780,"상도가구 브로몰딩 접이식 테이블 1200, 화이트",39900,5335467,https://www.coupang.com/vp/products/5335467?itemId=24218422&vendorItemId=5275037300&sourceType=CATEGORY&categoryId=184680,False,20,4.5,658.0,False,상도가구,0,"['사이즈: 1220 x 610 x 740 mm', '재질: 플라스틱', '색상계열: 화이트계열', '가로길이: 1220mm', '형태: 직사각형', '쿠팡상품번호: 5335467 - 24218422']",[],25.0
60,61,184780,"트렌디하우스 브로몰딩 접이식 테이블 1200 1500 1800 접이식의자 야외테이블, (122CZ) 접이식테이블 1200mm",38900,218767866,https://www.coupang.com/vp/products/218767866?itemId=678211608&vendorItemId=4746292511&sourceType=CATEGORY&categoryId=184680,False,0,4.5,12.0,False,,0,"['재질: PP', '사이즈: 가로1200mm x 세로600mm x 높이740mm', '가로길이: 1200mm', '구성품: 접이식테이블 1개', '접이 가능여부: 상판/다리접이식', '쿠팡상품번호: 218767866 - 678211608']",[],9.0
63,64,184780,트랜디하우스 브로몰딩 직사각 접이식 테이블 1800mm,50030,28764537,https://www.coupang.com/vp/products/28764537?itemId=110398283&vendorItemId=4909488483&sourceType=CATEGORY&categoryId=184680,True,16,4.0,94.0,False,,0,"['접이 가능여부: 접이식가능', '쿠팡상품번호: 28764537 - 110398283']",[],57.0
64,65,184780,"오에이데스크 프리미엄 브로몰딩 접이식 벤치, 브라운",37320,51410415,https://www.coupang.com/vp/products/51410415?itemId=181967818&vendorItemId=3433394055&sourceType=CATEGORY&categoryId=184680,True,44,5.0,89.0,False,,0,"['사이즈: 183 x 28 x 44 cm', '재질: 철제', '색상계열: 브라운계열', '지역 구분: 대구/경북 소상공인', '책상/PC용 의자종류: 벤치형의자', '쿠팡상품번호: 51410415 - 181967818']",[],43.0
66,67,184780,"유로39번 라탄 야외의자(4개), 유로39번 라탄 야외의자(2+2)-월넛",98900,68147015,https://www.coupang.com/vp/products/68147015?itemId=227465344&vendorItemId=3110401424&sourceType=CATEGORY&categoryId=184680,False,28,4.5,20.0,False,위드퍼니처,0,"['재질: 라탄', '스툴 유무: 스툴 없음', '바퀴 유무: 바퀴없음', '접이 가능여부: 불가능', '회전가능여부: 불가능', '쿠팡상품번호: 68147015 - 227465344']",[],13.0
67,68,184780,"지오리빙 원형 플라스틱 라탄 의자, 블랙",4490,4867367501,https://www.coupang.com/vp/products/4867367501?itemId=6319940469&vendorItemId=73615394786&sourceType=CATEGORY&categoryId=184680,False,0,4.5,6.0,False,,0,['쿠팡상품번호: 4867367501 - 6319940469'],[],6.0
68,69,184780,"지퍼니처 플라스틱 야외의자, 등받이의자(그레이)",8900,23755350,https://www.coupang.com/vp/products/23755350?itemId=92551472&vendorItemId=3162643966&sourceType=CATEGORY&categoryId=184680,False,0,4.0,76.0,False,지퍼니처,착불배송,"['재질: 플라스틱', '사이즈: 47 x 50 x 80cm', '스툴 유무: 스툴 있음', '색상계열: 그레이계열', '쿠팡상품번호: 23755350 - 92551472']",[],1.0
69,70,184780,"지오리빙 접이식 플라스틱 테이블, 브라운(사각)",26900,237026290,https://www.coupang.com/vp/products/237026290?itemId=751356247&vendorItemId=4897720949&sourceType=CATEGORY&categoryId=184680,False,0,4.5,36.0,False,,0,['쿠팡상품번호: 237026290 - 751356247'],[],32.0
70,71,184780,아르망 1800 브로몰딩 테이블 아르세의자 6개 세트,229000,284926813,https://www.coupang.com/vp/products/284926813?itemId=904099146&vendorItemId=5265328973&sourceType=CATEGORY&categoryId=184680,False,28,4.5,42.0,False,위드퍼니처,0,['쿠팡상품번호: 284926813 - 904099146'],[],24.0
71,72,184780,"무중력의자 3변형 썬베드체어, S_META3블랙",34900,205846997,https://www.coupang.com/vp/products/205846997?itemId=606576920&vendorItemId=4590659539&sourceType=CATEGORY&categoryId=184680,False,22,4.5,16.0,False,무중력의자,0,['쿠팡상품번호: 205846997 - 606576920'],[],9.0
72,73,184780,"베리구즈 무지 박스테이블 1p + 비닐백, 브라운",3870,115123899,https://www.coupang.com/vp/products/115123899?itemId=311901286&vendorItemId=3767481515&sourceType=CATEGORY&categoryId=184680,True,3,4.5,37.0,False,,0,"['구성품: 박스테이블 1p + 비닐백', '쿠팡상품번호: 115123899 - 311901286']",[],14.0
73,74,184780,"오에이데스크 브로몰딩 원형 접이식 테이블, 화이트",46080,51603559,https://www.coupang.com/vp/products/51603559?itemId=182720398&vendorItemId=3434890025&sourceType=CATEGORY&categoryId=184680,True,45,4.0,77.0,False,,0,"['구성품: 브로몰딩 테이블 원형 1220 접이식', '사이즈: 122 x 75 cm', '재질: 플라스틱', '색상계열: 화이트계열', '가로길이: 122cm', '쿠팡상품번호: 51603559 - 182720398']",[],39.0
74,75,184780,"[이베스타]대중소 야외평상/원목/틈새없는마루/5*7기준, 3x6자 900mm무도색",120000,177877596,https://www.coupang.com/vp/products/177877596?itemId=509060082&vendorItemId=4320618178&sourceType=CATEGORY&categoryId=184680,False,0,4.0,48.0,False,,착불배송,['쿠팡상품번호: 177877596 - 509060082'],[],26.0
75,76,184780,"야다 간이 보조 플라스틱의자(안락의자-색상랜덤), 안락의자(색상랜덤)",5800,80252272,https://www.coupang.com/vp/products/80252272?itemId=256687879&vendorItemId=4366171269&sourceType=CATEGORY&categoryId=184680,False,0,4.5,53.0,False,야다,"2,600","['소파/의자 소재: 플라스틱', '등받이 유무: 등받이있음', '의자접이식여부: 비접이식', '쿠팡상품번호: 80252272 - 256687879']",[],15.0
76,77,184780,"오에이데스크 브로몰딩 테이블 860, 화이트",37760,51410397,https://www.coupang.com/vp/products/51410397?itemId=181967790&vendorItemId=3433394044&sourceType=CATEGORY&categoryId=184680,True,36,4.0,74.0,False,,0,"['구성품: 브로몰딩 테이블 860', '사이즈: 86 x 86 x 74 cm', '재질: 플라스틱', '색상계열: 화이트계열', '가로길이: 86cm', '쿠팡상품번호: 51410397 - 181967790']",[],28.0
78,79,184780,"몬스터캠핑 우드롤 접이식테이블 S /M /L size, S사이즈_아카시아(FD)",39900,4853916601,https://www.coupang.com/vp/products/4853916601?itemId=6288019830&vendorItemId=75483096838&sourceType=CATEGORY&categoryId=184680,False,43,4.5,32.0,False,상도가구,0,"['접이 가능여부: 접이식가능', '쿠팡상품번호: 4853916601 - 6288019830']",[],32.0
80,81,184780,"오에이데스크 브로몰딩 테이블 원형 1200, 화이트",48050,51410398,https://www.coupang.com/vp/products/51410398?itemId=181967791&vendorItemId=3433394048&sourceType=CATEGORY&categoryId=184680,True,47,4.0,41.0,False,,0,"['구성품: 브로몰딩 테이블 원형 1200', '사이즈: 화이트', '재질: 플라스틱', '색상계열: 화이트계열', '가로길이: 120cm', '쿠팡상품번호: 51410398 - 181967791']",[],20.0
81,82,184780,"대신프라스틱 블럭깔판 플라스틱깔판 조립식깔판 파렛트 바닥재 국산원료, 2.플라스틱 깔판(녹색)1800x600x50",16500,1903182733,https://www.coupang.com/vp/products/1903182733?itemId=3231736088&vendorItemId=71219426273&sourceType=CATEGORY&categoryId=184680,False,0,4.5,8.0,False,,착불배송,"['색상계열: 그린계열', '재질: 플라스틱', '사이즈: 1800x600x50', '쿠팡상품번호: 1903182733 - 3231736088']",[],8.0
82,83,184780,"[쿠팡 직수입] 라이프타임 반접이식 기본 테이블, 화이트",79200,3507229,https://www.coupang.com/vp/products/3507229?itemId=16600504&vendorItemId=3015407452&sourceType=CATEGORY&categoryId=184680,True,0,4.5,163.0,False,라이프타임,0,"['사이즈: 182.8 x 76.2 x 73.6 cm', '재질: 고밀도 폴리에틸렌', '색상계열: 화이트계열', '가로길이: 182.8cm', '형태: 직사각형', '쿠팡상품번호: 3507229 - 16600504']",[],26.0
