,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
11,12,184670,"아크릴가림막 가림판 가림막 파티션 칸막이 (창구형 일반형), 창구형",11900,4759501259,https://www.coupang.com/vp/products/4759501259?itemId=6063023247&vendorItemId=73359923991&sourceType=CATEGORY&categoryId=184570,False,0,5.0,66.0,False,,0,['쿠팡상품번호: 4759501259 - 6063023247'],[],66.0
13,14,184670,"리빙엔터 인테리어파티션 라탄파티션 칸막이 가리개 가림막 병풍 공간분리 자바라칸막이, 2단(중형)80×150cm:브라운",28500,176849962,https://www.coupang.com/vp/products/176849962?itemId=505592204&vendorItemId=4294805601&sourceType=CATEGORY&categoryId=184570,False,0,4.0,209.0,False,,0,"['재질: 특수목공예용지', '사이즈: 폭80×높이150cm', '가로길이: 80cm', '재질: 등나무', '바퀴 유무: 바퀴없음', '쿠팡상품번호: 176849962 - 505592204']",[],113.0
14,15,184670,책상 가림막 가림막 식당 칸막이 독서실칸막이 테이블가림막 칸막이 책상 칸막이,18900,2256210148,https://www.coupang.com/vp/products/2256210148?itemId=3860871963&vendorItemId=71845631556&sourceType=CATEGORY&categoryId=184570,False,10,4.5,96.0,False,,"3,500",['쿠팡상품번호: 2256210148 - 3860871963'],[],96.0
15,16,184670,"테이블 크기별 가능한 식당가림막 구내식당 가림막 식당칸막이 비말 칸막이 코로나칸막이 음식점 전용 칸막이 상품, 수저통 개방 칸막이",27000,4511439789,https://www.coupang.com/vp/products/4511439789?itemId=5427332721&vendorItemId=72727226750&sourceType=CATEGORY&categoryId=184570,False,18,4.5,37.0,False,,"3,500",['쿠팡상품번호: 4511439789 - 5427332721'],[],37.0
16,17,184670,"까사마루 매직파티션 세트 대형, 화이트",69000,1702713767,https://www.coupang.com/vp/products/1702713767?itemId=2897695244&vendorItemId=70886683120&sourceType=CATEGORY&categoryId=184570,True,1,5.0,75.0,False,까사마루,0,['쿠팡상품번호: 1702713767 - 2897695244'],[],76.0
18,19,184670,"해피데이 4단 필라 중 파티션, 커피",38300,580091,https://www.coupang.com/vp/products/580091?itemId=2039084&vendorItemId=3002661578&sourceType=CATEGORY&categoryId=184570,False,0,4.0,200.0,False,해피데이,착불배송,"['사이즈: 1600 x 17 x 1500 mm', '재질: 원목', '색상계열: 브라운계열', '가로길이: 1600mm', '폭 수: 3폭', '쿠팡상품번호: 580091 - 2039084']",[],45.0
21,22,184670,"요고바라 라탄 4단 대형 파티션 원형, 커피",60720,2091482960,https://www.coupang.com/vp/products/2091482960?itemId=3552613092&vendorItemId=71538522780&sourceType=CATEGORY&categoryId=184570,True,0,5.0,3.0,False,,0,['쿠팡상품번호: 2091482960 - 3552613092'],[],3.0
22,23,184670,"제사용 6폭 병풍 반야 의제산수화 + 커버 랜덤발송, 1세트",103050,1312264235,https://www.coupang.com/vp/products/1312264235?itemId=2329639416&vendorItemId=70326214489&sourceType=CATEGORY&categoryId=184570,True,3,4.5,45.0,False,,0,['쿠팡상품번호: 1312264235 - 2329639416'],[],38.0
23,24,184670,"베스트리빙 클라우드 대나무 3단 파티션 XGB-1891-1, 내츄럴",125260,1609282698,https://www.coupang.com/vp/products/1609282698?itemId=2748503846&vendorItemId=70738474778&sourceType=CATEGORY&categoryId=184570,True,1,4.5,16.0,False,베스트리빙,0,['쿠팡상품번호: 1609282698 - 2748503846'],[],16.0
24,25,184670,"까사마루 매직파티션 세트 소형, 화이트",44900,1702713788,https://www.coupang.com/vp/products/1702713788?itemId=2897695266&vendorItemId=70886683069&sourceType=CATEGORY&categoryId=184570,True,6,4.5,32.0,False,까사마루,0,['쿠팡상품번호: 1702713788 - 2897695266'],[],32.0
25,26,184670,"더준 클래식 인테리어 원목 파티션 병풍 1칸, 40X180 1개",26000,1690310320,https://www.coupang.com/vp/products/1690310320?itemId=2878536346&vendorItemId=70867663090&sourceType=CATEGORY&categoryId=184570,False,0,4.5,11.0,False,더준,0,"['인테리어 컨셉: 클래식/엔틱', '가로길이: 40cm', '색상계열: 원목', '재질: 원목', '쿠팡상품번호: 1690310320 - 2878536346']",[],11.0
26,27,184670,"남원공방 6폭 추사 산수화 병풍 + 커버 랜덤발송 + 바닦 고정고무, 1세트",101370,2039517661,https://www.coupang.com/vp/products/2039517661?itemId=3467658331&vendorItemId=71454007042&sourceType=CATEGORY&categoryId=184570,True,6,4.5,9.0,False,남원은행공방,0,['쿠팡상품번호: 2039517661 - 3467658331'],[],8.0
27,28,184670,[600 X 450 3T] 반투명 아크릴 칸막이 가림막 식당 업소용 회의실 학교 일자형,14200,5503724310,https://www.coupang.com/vp/products/5503724310?itemId=8557493985&vendorItemId=75844871481&sourceType=CATEGORY&categoryId=184570,False,76,5.0,1.0,False,,0,['쿠팡상품번호: 5503724310 - 8557493985'],[],1.0
28,29,184670,"즐거운집 고급 양면 6폭 병풍 추사 + 사군자 세트, 1세트",119000,1397036481,https://www.coupang.com/vp/products/1397036481?itemId=2432451255&vendorItemId=70426373820&sourceType=CATEGORY&categoryId=184570,True,0,4.5,12.0,False,즐거운집,0,['쿠팡상품번호: 1397036481 - 2432451255'],[],12.0
29,30,184670,[700 X 600 3T] 반투명 아크릴 칸막이 가림막 식당 업소용 회의실 학교 일자형,26400,5503706308,https://www.coupang.com/vp/products/5503706308?itemId=8557401921&vendorItemId=75844776694&sourceType=CATEGORY&categoryId=184570,False,56,5.0,5.0,False,,0,['쿠팡상품번호: 5503706308 - 8557401921'],[],5.0
30,31,184670,"더준 수능칸막이 수능가림막 식당칸막이 책상가림막, 중형(40x30)",4800,2322914609,https://www.coupang.com/vp/products/2322914609?itemId=4012580271&vendorItemId=71996791390&sourceType=CATEGORY&categoryId=184570,False,4,4.0,24.0,False,더준,"3,000","['인테리어 컨셉: 모던/심플', '가로길이: 40cm', '색상계열: 투명계열', '재질: 철제', '사이즈: 40X30', '쿠팡상품번호: 2322914609 - 4012580271']",[],24.0
31,32,184670,"공간 분리 파티션 이동식 인테리어 낮은 칸막이 원룸, 공간파티션_2단(WWH3019)",34400,5360085288,https://www.coupang.com/vp/products/5360085288?itemId=7905821364&vendorItemId=75195153924&sourceType=CATEGORY&categoryId=184570,False,0,1.0,1.0,False,,0,"['인테리어 컨셉: 모던/심플', '폭 수: 2단', '색상계열: 블랙계열', '쿠팡상품번호: 5360085288 - 7905821364']",[],1.0
32,33,184670,"베스트리빙 대청원목 4단 파티션, 내츄럴",77360,29716979,https://www.coupang.com/vp/products/29716979?itemId=113537642&vendorItemId=3224153189&sourceType=CATEGORY&categoryId=184570,True,3,4.5,81.0,False,베스트리빙,0,"['사이즈: 1740 x 20 x 1790 mm', '재질: 원목', '색상계열: 베이지계열', '가로길이: 1740mm', '폭 수: 4폭', '쿠팡상품번호: 29716979 - 113537642']",[],25.0
33,34,184670,"가구야히메 원목 갤러리 패널파티션 파티션, 갤러리패널2단-화이트",77000,102260245,https://www.coupang.com/vp/products/102260245?itemId=311374105&vendorItemId=3766708802&sourceType=CATEGORY&categoryId=184570,False,12,4.5,80.0,False,가구야히메,0,"['사이즈: W80x D2.5x H160(cm)', '가로길이: 80cm', '재질: 원목', '바퀴 유무: 바퀴없음', '색상계열: 화이트계열', '쿠팡상품번호: 102260245 - 311374105']",[],48.0
34,35,184670,"남원목기 옥비단 산수화 반야심경 6폭 병풍, 1세트",126900,6419556,https://www.coupang.com/vp/products/6419556?itemId=28594505&vendorItemId=3042536589&sourceType=CATEGORY&categoryId=184570,True,36,4.5,54.0,False,,0,"['구성품: 병풍 + 증정품 2P', '재질: 비단(실크)', '폭수: 5-6폭', '가로길이: 250cm', '폭 수: 6폭', '쿠팡상품번호: 6419556 - 28594505']",[],14.0
37,38,184670,"[전국무료배송+수도권 5일 로켓배송] 포더홈 레인 인테리어 공간분리 가벽 파티션 셀프인테리어 인테리어가벽 원목파티션 줄무늬 이케아st, 화이트",69900,4854857540,https://www.coupang.com/vp/products/4854857540?itemId=6289765824&vendorItemId=73329644132&sourceType=CATEGORY&categoryId=184570,False,67,5.0,21.0,False,포더홈,0,"['가로길이: 340mm', '재질: 합성목재', '바퀴 유무: 바퀴없음', '색상계열: 화이트계열', '인테리어 컨셉: 모던/심플', '쿠팡상품번호: 4854857540 - 6289765824']",[],21.0
38,39,184670,"데코지엔 공간분리 칸막이 미니 파티션, 미니4단파티션 화이트",137000,1229174271,https://www.coupang.com/vp/products/1229174271?itemId=2222009782&vendorItemId=70219695013&sourceType=CATEGORY&categoryId=184570,False,0,4.5,57.0,False,,착불배송,['쿠팡상품번호: 1229174271 - 2222009782'],[],33.0
39,40,184670,"홀딩도어 자바라 A타입, 01.홀딩 A-홀겹 화이트, 개폐방식-4.양중개",950,9517331,https://www.coupang.com/vp/products/9517331?itemId=41838347&vendorItemId=3064465244&sourceType=CATEGORY&categoryId=184570,False,0,4.5,51.0,False,리빙텍스,0,"['사이즈: 맞춤제작', '재질: PVC플라스틱', '폭수: 맞춤제작', '쿠팡상품번호: 9517331 - 41838347']",[],19.0
40,41,184670,"블라인드할인몰 칼라홀딩도어 14칼라, 02그레이, 배송요구사항에 기재(가로x세로 작동방식 나사)",600,8408900,https://www.coupang.com/vp/products/8408900?itemId=36707376&vendorItemId=3054329676&sourceType=CATEGORY&categoryId=184570,False,25,4.5,245.0,False,,0,"['사이즈: 맞춤주문제작상품-모든사이즈가능', '재질: PVC', '폭수: 맞춤주문제작', '인테리어 컨셉: 모던/심플', '쿠팡상품번호: 8408900 - 36707376']",[],43.0
41,42,184670,"베스트리빙 애슐리 3단 파티션, 화이트크림",168000,29716992,https://www.coupang.com/vp/products/29716992?itemId=113537700&vendorItemId=74778630910&sourceType=CATEGORY&categoryId=184570,False,0,3.5,93.0,False,,,,,40.0
42,43,184670,"[600*450 두께 3T] 투명아크릴가림막 식당용칸막이 실리콘패드미끄럼방지발판, 십자발판(실리콘발판), 600*450",14200,5444250255,https://www.coupang.com/vp/products/5444250255?itemId=8285700168&vendorItemId=74540732569&sourceType=CATEGORY&categoryId=184570,False,52,5.0,45.0,False,,0,['쿠팡상품번호: 5444250255 - 8285700168'],[],46.0
43,44,184670,"마켓리더 가벽 인테리어 스트라이프 파티션 310, 오크",59900,1598453932,https://www.coupang.com/vp/products/1598453932?itemId=2730671591&vendorItemId=70720807611&sourceType=CATEGORY&categoryId=184570,False,14,4.5,33.0,False,,착불배송,['쿠팡상품번호: 1598453932 - 2730671591'],[],33.0
44,45,184670,"국산 식당용칸막이 거리두기 음식점칸막이 투명 아크릴판 1인용, 1인용 창구형",16500,4758840507,https://www.coupang.com/vp/products/4758840507?itemId=6061859150&vendorItemId=73630783598&sourceType=CATEGORY&categoryId=184570,False,44,5.0,3.0,False,,"5,000",['쿠팡상품번호: 4758840507 - 6061859150'],[],3.0
45,46,184670,"아이베란다 원목 라티스(래티스)격자창 파티션 내외부용 (오크), 오크색 외부용파티션_대(900x1800)(지지대별도)",37000,34820708,https://www.coupang.com/vp/products/34820708?itemId=129602597&vendorItemId=3270683102&sourceType=CATEGORY&categoryId=184570,False,0,4.5,57.0,False,,"6,000","['인테리어 컨셉: 내추럴', '쿠팡상품번호: 34820708 - 129602597']",[],18.0
46,47,184670,"아이베란다 삼나무 원목파티션, 300x900mm(지지대별도)",13500,100492739,https://www.coupang.com/vp/products/100492739?itemId=306855513&vendorItemId=3756780179&sourceType=CATEGORY&categoryId=184570,False,0,4.5,76.0,False,,"6,000","['인테리어 컨셉: 내추럴', '쿠팡상품번호: 100492739 - 306855513']",[],34.0
47,48,184670,"요고바라 라탄 4단 대형 파티션 사각, 갈색",60720,2091482562,https://www.coupang.com/vp/products/2091482562?itemId=3552612514&vendorItemId=4993262141&sourceType=CATEGORY&categoryId=184570,False,12,4.0,6.0,False,,0,['쿠팡상품번호: 2091482562 - 3552612514'],[],6.0
51,52,184670,"마루칸 시슬리 파티션, 시슬리 1200 2단",39000,1244283410,https://www.coupang.com/vp/products/1244283410?itemId=2240710924&vendorItemId=70238152869&sourceType=CATEGORY&categoryId=184570,False,0,4.0,64.0,False,마루칸,"6,000",['쿠팡상품번호: 1244283410 - 2240710924'],[],52.0
52,53,184670,"우브 접이식 파티션 가벽 40종 모음전(양면), Y-11",159000,1929804496,https://www.coupang.com/vp/products/1929804496?itemId=3276168122&vendorItemId=71263166111&sourceType=CATEGORY&categoryId=184570,False,17,4.5,15.0,False,우브,"19,000",['쿠팡상품번호: 1929804496 - 3276168122'],[],15.0
55,56,184670,천장형 아크릴 가림막 / 아크릴 칸막이 / 아크릴 파티션,16300,4970985906,https://www.coupang.com/vp/products/4970985906?itemId=6599703570&vendorItemId=73893634957&sourceType=CATEGORY&categoryId=184570,False,0,5.0,4.0,False,,0,['쿠팡상품번호: 4970985906 - 6599703570'],[],4.0
56,57,184670,"테이블간 차단 가림막 칸막이 다목적 위생 투명 은행 학교 파티션 아크릴 회사 식당 스탠드, 흰색",33000,4944753685,https://www.coupang.com/vp/products/4944753685?itemId=6520623109&vendorItemId=73814776115&sourceType=CATEGORY&categoryId=184570,False,0,5.0,4.0,False,,0,['쿠팡상품번호: 4944753685 - 6520623109'],[],4.0
57,58,184670,쿨웨이 *국내 생산* 아크릴 칸막이 가림막 비말 식당 업소용 회의실 학교 일자형,15400,5300936189,https://www.coupang.com/vp/products/5300936189?itemId=7653747957&vendorItemId=74944170899&sourceType=CATEGORY&categoryId=184570,False,0,5.0,1.0,False,,"5,000",['쿠팡상품번호: 5300936189 - 7653747957'],[],1.0
58,59,184670,"스파이더락 스페이스플러스 철제 파티션 행거, 블랙",46000,4671649183,https://www.coupang.com/vp/products/4671649183?itemId=5842149174&vendorItemId=73140454757&sourceType=CATEGORY&categoryId=184570,True,0,5.0,6.0,False,,0,['쿠팡상품번호: 4671649183 - 5842149174'],[],6.0
59,60,184670,투명방탄아크릴 PC 칸막이 가림막 식당 병원 학교 파티션 500 x 330,15000,5244840070,https://www.coupang.com/vp/products/5244840070?itemId=7417124203&vendorItemId=74708085870&sourceType=CATEGORY&categoryId=184570,False,0,4.5,5.0,False,,0,['쿠팡상품번호: 5244840070 - 7417124203'],[],5.0
60,61,184670,오피스존 투명 가림막 대형 가림판 칸막이 파티션 학교 수업 구내식당 유치원용,1900,1707382134,https://www.coupang.com/vp/products/1707382134?itemId=2905742083&vendorItemId=70894591551&sourceType=CATEGORY&categoryId=184570,False,0,4.0,8.0,False,오피스존,0,['쿠팡상품번호: 1707382134 - 2905742083'],[],8.0
61,62,184670,"즐거운집 고급 양면 6폭 병풍 반야심경 + 사군자 세트, 1세트",119000,1397036458,https://www.coupang.com/vp/products/1397036458?itemId=2432451244&vendorItemId=70426373809&sourceType=CATEGORY&categoryId=184570,True,0,4.5,15.0,False,즐거운집,0,['쿠팡상품번호: 1397036458 - 2432451244'],[],14.0
62,63,184670,"베스트리빙 격자원목 3단 파티션, 내츄럴",60820,29716982,https://www.coupang.com/vp/products/29716982?itemId=113537666&vendorItemId=3224153178&sourceType=CATEGORY&categoryId=184570,True,0,4.0,178.0,False,베스트리빙,0,"['사이즈: 1305 x 20 x 1790 mm', '재질: 원목', '색상계열: 베이지계열', '가로길이: 1305mm', '폭 수: 3폭', '쿠팡상품번호: 29716982 - 113537666']",[],43.0
63,64,184670,호컴퍼니 비말차단 코로나 아크릴 가림막 식당용 카페용 독서실용 수험용,18000,4524062897,https://www.coupang.com/vp/products/4524062897?itemId=5457646487&vendorItemId=72757436680&sourceType=CATEGORY&categoryId=184570,False,18,3.5,3.0,False,,0,['쿠팡상품번호: 4524062897 - 5457646487'],[],3.0
65,66,184670,"우드레이 스트라이프 인테리어 가벽 파티션 칸막이, 화이트/블랙/메이플_420mm",99900,242423932,https://www.coupang.com/vp/products/242423932?itemId=769943970&vendorItemId=4944067998&sourceType=CATEGORY&categoryId=184570,False,0,5.0,183.0,False,우드레이,0,"['가로길이: 420mm', '재질: 합성목재', '사이즈: 420X측정높이X50T', '인테리어 컨셉: 내추럴', '쿠팡상품번호: 242423932 - 769943970']",[],105.0
68,69,184670,쿨웨이 *국내 생산* 사이즈 별 투명 가림막 아크릴 칸막이 식당 회의실 학원 관공서 학교 일자형 테이블 칸막이,9000,5346577526,https://www.coupang.com/vp/products/5346577526?itemId=7852702585&vendorItemId=75142380299&sourceType=CATEGORY&categoryId=184570,False,0,,,False,,"5,000",['쿠팡상품번호: 5346577526 - 7852702585'],[],
69,70,184670,"카미코코 1500 1단 2단 3단 우드파티션 칸막이 가리개, 1500 올화이트 3단 (420)",71900,1173062234,https://www.coupang.com/vp/products/1173062234?itemId=2151305320&vendorItemId=70082367014&sourceType=CATEGORY&categoryId=184570,False,0,4.0,6.0,False,,착불배송,['쿠팡상품번호: 1173062234 - 2151305320'],[],5.0
70,71,184670,철제 비말차단 식당 아크릴 칸막이 스탠드형 가림판 거리두기 가림막 투명 파티션 6T,95800,5115669522,https://www.coupang.com/vp/products/5115669522?itemId=6986981400&vendorItemId=74279303193&sourceType=CATEGORY&categoryId=184570,False,0,5.0,3.0,False,,0,"['인테리어 컨셉: 모던/심플', '바퀴 유무: 바퀴없음', '가로길이: 60', '색상계열: 투명계열', '재질: 철제', '쿠팡상품번호: 5115669522 - 6986981400']",[],3.0
78,79,184670,"가구야히메 원목 인테리어 패브릭 파티션 가림막 가리개, 패브릭 패널 미니 3단 화이트",76000,1758692483,https://www.coupang.com/vp/products/1758692483?itemId=2995240795&vendorItemId=70983518118&sourceType=CATEGORY&categoryId=184570,False,22,5.0,15.0,False,가구야히메,"6,600","['인테리어 컨셉: 모던/심플', '재질: 패브릭', '폭 수: 3단', '가로길이: 120cm', '색상계열: 화이트계열', '쿠팡상품번호: 1758692483 - 2995240795']",[],15.0
79,80,184670,"카미코코 1500 1단 2단 3단 우드파티션 칸막이 가리개, 지지대(1쌍)",10000,1173062279,https://www.coupang.com/vp/products/1173062279?itemId=2151305361&vendorItemId=70082367055&sourceType=CATEGORY&categoryId=184570,False,0,3.5,11.0,False,,착불배송,['쿠팡상품번호: 1173062279 - 2151305361'],[],8.0
80,81,184670,"해피데이 우드 286 파티션, 원색, 1개",36200,1910258,https://www.coupang.com/vp/products/1910258?itemId=8449360&vendorItemId=3011767101&sourceType=CATEGORY&categoryId=184570,False,0,4.0,120.0,False,해피데이,착불배송,"['사이즈: 900 x 22 x 1300 mm', '색상계열: 베이지계열', '가로길이: 900mm', '재질: 원목', '바퀴 유무: 바퀴없음', '쿠팡상품번호: 1910258 - 8449360']",[],28.0
82,83,184670,"우드레이 셀프 가벽 타공판 파티션 인테리어 원목 파티션 주방 사무실 침실 거실 원룸 현관 공간분리 나무 우드 가림막 칸막이 가벽 만들기, 수납아이템, 후크(8개입), 메이플",3400,5491061664,https://www.coupang.com/vp/products/5491061664?itemId=8500814525&vendorItemId=75788322966&sourceType=CATEGORY&categoryId=184570,False,50,5.0,12.0,False,우드레이,0,['쿠팡상품번호: 5491061664 - 8500814525'],[],12.0
83,84,184670,"제사용 6폭 병풍 죽절 금장 반야 산수화 + 커버 랜덤발송, 1세트",112380,1312264224,https://www.coupang.com/vp/products/1312264224?itemId=2329639409&vendorItemId=70326214469&sourceType=CATEGORY&categoryId=184570,True,11,4.5,23.0,False,,0,['쿠팡상품번호: 1312264224 - 2329639409'],[],20.0
84,85,184670,"남원목기 옥비단 산수화 추사한시 6폭 병풍, 1개",129000,6419555,https://www.coupang.com/vp/products/6419555?itemId=28594504&vendorItemId=3042536600&sourceType=CATEGORY&categoryId=184570,True,38,4.5,63.0,False,남원목기,0,['쿠팡상품번호: 6419555 - 28594504'],[],25.0
86,87,184670,"에코팩토리 파티션 칸막이 한폭50cm특대형 인테리어파티션, A-대형 라탄 화이트[높이150넓이200]",60900,142502951,https://www.coupang.com/vp/products/142502951?itemId=414508955&vendorItemId=4017491049&sourceType=CATEGORY&categoryId=184570,False,25,4.5,122.0,False,에코팩토리,0,"['바퀴 유무: 바퀴없음', '폭 수: 4개', '인테리어 컨셉: 내추럴', '쿠팡상품번호: 142502951 - 414508955']",[],35.0
87,88,184670,"남도공예 전통배접표구 제사용병풍 6폭 8폭 병풍, 1개, 01_6폭 추사 - 의제산수화",119000,10600816,https://www.coupang.com/vp/products/10600816?itemId=45987479&vendorItemId=3071761550&sourceType=CATEGORY&categoryId=184570,False,0,4.5,204.0,False,,0,"['재질: 전통배접표구', '가로길이: 250cm', '폭 수: 6폭', '재질: 비단(실크)', '색상계열: 옐로우계열', '쿠팡상품번호: 10600816 - 45987479']",[],52.0
88,89,184670,"춘향골목기 병풍 돗자리카바-, 1개",12000,1499094195,https://www.coupang.com/vp/products/1499094195?itemId=2574263265&vendorItemId=70653693408&sourceType=CATEGORY&categoryId=184570,False,0,5.0,3.0,False,,"3,000",['쿠팡상품번호: 1499094195 - 2574263265'],[],3.0
89,90,184670,"베스트리빙 파인 3단 파티션, 블랙",87650,69694838,https://www.coupang.com/vp/products/69694838?itemId=233361321&vendorItemId=3570073984&sourceType=CATEGORY&categoryId=184570,True,5,4.5,16.0,False,베스트리빙,0,['쿠팡상품번호: 69694838 - 233361321'],[],3.0
90,91,184670,"아이리스코리아 우드 행거 선반 파티션 가로 + 선반 2p WLR-T66, 블랙",89900,150858667,https://www.coupang.com/vp/products/150858667?itemId=435566628&vendorItemId=70599710005&sourceType=CATEGORY&categoryId=184570,True,0,4.5,72.0,False,아이리스,0,['쿠팡상품번호: 150858667 - 435566628'],[],31.0
91,92,184670,"테이블 아크릴 칸막이( 600x450 두께 3T ) 미끄럼방지 발판 빠른배송 투명 아크릴 가림막, 실리콘발판형",14200,5427773703,https://www.coupang.com/vp/products/5427773703?itemId=8217402506&vendorItemId=74102477276&sourceType=CATEGORY&categoryId=184570,False,64,5.0,15.0,False,,0,['쿠팡상품번호: 5427773703 - 8217402506'],[],15.0
92,93,184670,"아이리스 우드 행거 파티션 66cm WLR-66, 화이트",76840,150544034,https://www.coupang.com/vp/products/150544034?itemId=434813011&vendorItemId=4073931113&sourceType=CATEGORY&categoryId=184570,True,9,4.0,73.0,False,아이리스,0,['쿠팡상품번호: 150544034 - 434813011'],[],29.0
94,95,184670,"21세기트랜드 공간 아크릴 파티션, 대:불투명",19500,1739267120,https://www.coupang.com/vp/products/1739267120?itemId=2961170136&vendorItemId=70949588666&sourceType=CATEGORY&categoryId=184570,False,0,4.0,9.0,False,21세기트랜드,0,['쿠팡상품번호: 1739267120 - 2961170136'],[],9.0
98,99,184670,"[까사라움] 갤러리 원목 2단 접이식 인테리어 낮은 파티션 2color, 전체색:화이트",74000,1523898962,https://www.coupang.com/vp/products/1523898962?itemId=2614804145&vendorItemId=70605859719&sourceType=CATEGORY&categoryId=184570,False,0,5.0,5.0,False,,0,['쿠팡상품번호: 1523898962 - 2614804145'],[],5.0
99,100,184670,"카미코코 1200 1단 2단 3단 우드파티션 칸막이 가리개, 1200 올화이트 1단 (620)",23900,1173062266,https://www.coupang.com/vp/products/1173062266?itemId=2151305349&vendorItemId=70082323915&sourceType=CATEGORY&categoryId=184570,False,0,5.0,3.0,False,,착불배송,['쿠팡상품번호: 1173062266 - 2151305349'],[],3.0
101,102,184670,"베스트리빙 클라우드 대나무 4단 파티션 XGB-1891-2, 내츄럴",162810,1609282626,https://www.coupang.com/vp/products/1609282626?itemId=2748503733&vendorItemId=70738474920&sourceType=CATEGORY&categoryId=184570,True,2,3.5,3.0,False,베스트리빙,0,['쿠팡상품번호: 1609282626 - 2748503733'],[],3.0
